id,routeLength,NOx_abs,NOx/km
306.0,3701.02,268.865676,0.07264637208121005
303.0,4231.53,320.434672,0.07572548747143468
305.0,4694.5,346.598095,0.07383067312812866
311.0,3932.67,285.772512,0.07266628321216884
309.0,3969.29,269.012679,0.0677735008024105
312.0,2895.48,219.527045,0.07581715121499716
310.0,2814.34,260.792132,0.09266546756966108
308.0,4695.27,330.145998,0.07031459277102275
315.0,4049.13,282.999044,0.06989132085163974
321.0,3752.4,245.748173,0.06549093193689372
318.0,3631.14,280.671968,0.0772958266549899
323.0,3620.68,260.922769,0.07206457599125027
320.0,4078.19,289.699131,0.07103620258006615
316.0,4090.75,319.387529,0.07807554336001955
322.0,4034.07,307.060355,0.07611676421083421
329.0,3524.02,225.239468,0.06391549083149357
324.0,3342.97,258.687628,0.07738257537459206
326.0,3565.96,265.18551,0.0743658117309224
325.0,3010.35,244.777381,0.08131193416047967
334.0,2920.15,204.563649,0.07005244559354827
327.0,3263.23,246.686235,0.0755957241751271
330.0,3652.23,254.057013,0.0695621614739488
319.0,4439.33,363.890118,0.08196960307073364
331.0,3993.57,254.683686,0.06377343730046049
332.0,4079.03,305.780536,0.07496403213509094
328.0,4282.42,331.867875,0.07749540563513155
335.0,3484.55,272.339969,0.0781564245024465
336.0,4628.86,304.885247,0.06586616294292763
340.0,4499.64,280.666352,0.06237529046768186
341.0,4076.3,280.811788,0.06888889139660966
344.0,3095.29,221.634933,0.07160393145714941
338.0,4015.04,321.311909,0.08002707544632183
339.0,4253.14,311.821189,0.07331552429499145
343.0,3546.86,282.590359,0.07967338970244102
345.0,2959.37,225.636976,0.07624493591541444
348.0,2178.14,185.523794,0.08517533032771081
346.0,2906.03,238.109558,0.08193637298995536
347.0,2897.12,196.353184,0.06777530236924946
350.0,3045.05,208.71479,0.06854231950214282
333.0,4266.02,407.321765,0.09548050993666227
353.0,3909.69,298.946548,0.07646297992935501
356.0,3525.04,272.159607,0.0772075230351996
355.0,3713.54,281.375925,0.07577026906940547
351.0,4061.97,289.367938,0.07123832475375248
357.0,3585.65,262.654002,0.07325143335239077
370.0,3048.4,187.535078,0.06151918317806062
349.0,3653.49,316.850242,0.08672536177736903
366.0,2769.47,193.694135,0.06993906234766942
358.0,2991.8,245.298197,0.08199017213717494
363.0,4376.08,313.091949,0.07154621236357654
361.0,3605.35,294.581021,0.08170663624890788
369.0,2828.71,236.959309,0.08376938922689141
359.0,4375.95,328.818587,0.07514221757561215
360.0,3554.22,330.997538,0.09312803878206752
368.0,3985.18,295.56969,0.07416721202053608
371.0,4499.26,289.920851,0.06443745215879945
365.0,2764.83,276.740075,0.1000929804002416
362.0,3186.02,276.532752,0.0867956735990358
377.0,2625.34,212.711937,0.08102262449816024
373.0,3842.73,252.638831,0.06574462192243535
374.0,3006.31,219.18024,0.07290673283859615
375.0,4083.45,293.295054,0.07182530801160783
380.0,3371.68,242.999993,0.07207089433160917
367.0,3943.84,329.668848,0.08359082721408577
379.0,4359.52,271.614203,0.062303694672808003
378.0,3614.45,280.248961,0.0775357138707134
383.0,3135.06,227.275812,0.07249488430843429
384.0,4000.88,250.120017,0.06251625067485153
385.0,4436.85,307.408483,0.06928529993125752
382.0,4075.13,280.070586,0.068726785648556
390.0,4213.34,274.961324,0.06525970465236605
399.0,2833.36,214.423358,0.07567811997063557
387.0,3476.22,268.915145,0.07735849428402115
386.0,4482.87,346.868502,0.07737643563163776
400.0,2794.63,248.007863,0.08874443593606308
401.0,3360.68,226.313755,0.06734165555780378
391.0,3438.24,273.76604,0.07962388896644795
398.0,3951.47,273.112394,0.06911665633295963
392.0,3760.05,302.692995,0.08050238560657437
402.0,3940.29,240.437763,0.061020321600694365
388.0,4321.58,337.396359,0.07807245475034594
405.0,2847.88,243.529412,0.08551252580867172
406.0,3112.48,214.778665,0.06900563698401274
403.0,3130.69,280.929958,0.08973419853131419
393.0,4188.69,350.928707,0.08378006178542695
397.0,2891.28,278.258194,0.09624048656650341
410.0,2847.95,241.623513,0.08484120613072561
395.0,4514.0,316.335384,0.07007872928666371
396.0,4458.77,363.462633,0.08151634486640934
389.0,4106.1,358.667059,0.08734981101288326
404.0,4543.91,322.296709,0.07092937778257052
408.0,3592.28,259.537276,0.07224862093155322
419.0,4064.98,252.518643,0.0621205130160542
416.0,3027.05,231.888235,0.07660535339687154
409.0,4091.34,277.143835,0.06773913558882909
412.0,3630.78,318.699836,0.08777723684717884
414.0,5190.89,338.756669,0.06525984349504613
413.0,3922.1,264.814074,0.06751844012136356
424.0,2790.77,237.302739,0.08503127774771838
415.0,4909.17,330.099942,0.0672414974425412
422.0,3280.98,271.290514,0.08268581765204298
427.0,3119.77,261.682168,0.0838786731073124
420.0,3480.25,285.492527,0.08203218935421305
418.0,4146.08,339.57549,0.08190278286960213
431.0,3229.76,226.463086,0.07011762050430992
435.0,2925.97,219.5166,0.07502353065820908
426.0,3447.38,283.317721,0.08218349036079574
417.0,4775.61,323.519023,0.0677440207638396
421.0,4681.01,367.991974,0.07861379787695391
441.0,3592.64,245.674951,0.06838284687583504
436.0,3295.13,260.592586,0.07908415935031395
438.0,1913.24,197.910344,0.10344250799690578
434.0,4164.76,281.056335,0.06748440126201749
439.0,2740.64,235.232914,0.08583138026154476
437.0,3677.22,299.885528,0.0815522400073969
425.0,4264.43,377.688947,0.08856727557962024
445.0,3564.92,258.769533,0.07258775316136128
444.0,2755.46,234.610639,0.08514391027269494
461.0,2951.19,187.996527,0.06370193955658564
456.0,2654.83,176.476719,0.0664738303394191
428.0,3185.35,341.575852,0.10723338157502316
429.0,4603.13,381.237761,0.08282141955582396
423.0,3924.96,362.007364,0.09223211548652725
447.0,4260.27,299.478963,0.07029577069059004
448.0,4253.4,310.009111,0.07288501222551372
443.0,4531.22,330.338242,0.07290271538349495
460.0,3005.71,253.007805,0.08417572054522891
433.0,5074.68,390.516793,0.07695397404368354
450.0,3707.64,270.16756,0.07286779730502421
455.0,4303.17,333.991287,0.07761517369752996
449.0,4088.83,349.054889,0.08536791429333086
454.0,3707.02,301.088854,0.08122126505926594
462.0,3350.16,293.499549,0.08760762142703632
463.0,3477.05,258.300034,0.0742871209789908
452.0,4283.76,343.690692,0.08023108017255869
470.0,3021.62,207.687639,0.06873387090368742
468.0,3842.91,282.63883,0.07354812628971275
490.0,2833.15,186.912963,0.06597354993558406
467.0,3216.12,294.353681,0.09152447079089089
469.0,3808.35,327.369917,0.08596108997334803
457.0,4765.44,391.305879,0.08211327369560839
453.0,4226.24,378.498311,0.089559114248126
458.0,4031.9,372.327596,0.09234544408343462
484.0,2918.21,219.01768,0.07505206273708884
459.0,3939.56,339.110616,0.08607829706870818
483.0,2787.97,251.162212,0.09008784599547343
471.0,3934.57,320.003925,0.08133135895409155
465.0,3711.07,322.900396,0.08701005262633149
474.0,3554.03,310.211416,0.08728441121768808
451.0,4885.05,407.888624,0.0834973283794434
485.0,3373.4,283.765079,0.0841184202881366
473.0,3887.74,342.571384,0.08811581638689832
477.0,4257.4,363.849345,0.08546280476347068
487.0,3665.7,304.902303,0.08317710205417793
472.0,4159.89,365.284748,0.0878111555834409
479.0,4046.31,342.278441,0.08459026644028757
489.0,3942.34,270.579032,0.0686341188228311
505.0,4862.7,287.529794,0.05912965924280749
476.0,3695.56,365.404945,0.09887674533764843
478.0,4540.74,403.225925,0.088801808736021
496.0,3607.37,315.390215,0.08742940563346704
481.0,3727.24,368.533573,0.09887572922591516
499.0,3069.05,284.803384,0.09279854808491227
482.0,4549.78,376.711727,0.08279778956345142
527.0,1844.09,138.252654,0.07497066520614504
488.0,3677.88,303.173369,0.0824315554069192
494.0,3098.59,295.423922,0.0953414043161567
502.0,3276.25,310.350907,0.09472748019839757
497.0,4151.33,343.72243,0.08279814661807179
475.0,4841.72,424.980453,0.08777468606197797
486.0,3488.06,367.925058,0.1054812870191453
535.0,2447.41,171.889129,0.07023307455636775
498.0,4007.71,341.331599,0.08516873700941435
495.0,3942.04,365.458973,0.09270808337814938
500.0,3433.71,339.181386,0.09877985793791554
514.0,3530.1,294.39122,0.08339458372284071
492.0,3547.3,355.637967,0.10025596002593522
506.0,3378.2,338.215512,0.10011707773370435
522.0,2432.98,215.857117,0.08872128706360101
501.0,3758.79,330.354558,0.0878885380667715
515.0,3425.72,325.804999,0.09510555416087714
512.0,3905.35,322.850154,0.08266868628932106
516.0,3765.23,338.59195,0.08992596733798466
518.0,3660.41,352.716413,0.09635981023983652
525.0,2931.84,292.539799,0.09978027416230081
508.0,3580.31,371.159583,0.10366688443179502
509.0,4650.43,415.086281,0.08925761295192057
513.0,4229.44,383.168404,0.0905955407808126
534.0,3465.01,303.310838,0.08753534275514356
530.0,3133.63,322.464375,0.10290441915605864
517.0,4289.66,390.93292,0.09113377750217967
511.0,4156.38,402.247036,0.09677821469644257
531.0,3795.7,349.563022,0.09209448112337645
544.0,3035.47,262.107159,0.0863481302730714
520.0,4011.31,359.376675,0.0895908506198723
521.0,3389.48,351.178719,0.10360843521720146
539.0,2869.0,296.253564,0.10326021749738584
554.0,3925.06,248.039842,0.06319389818244817
532.0,3546.73,341.212636,0.09620485235695979
524.0,4165.42,381.712207,0.0916383478736838
552.0,3767.19,234.417227,0.062226016473817355
537.0,3158.19,322.834541,0.10222138028427676
533.0,2843.7,318.000036,0.11182615465766432
526.0,4507.04,387.860838,0.08605666645958324
529.0,3655.66,377.910637,0.10337685588922384
536.0,4269.73,355.012532,0.08314636569525474
543.0,3352.26,331.606786,0.09892036596206738
556.0,4052.36,277.520208,0.06848360165434464
548.0,3699.06,334.03914,0.09030379069277059
555.0,3612.68,316.300327,0.08755282145111108
541.0,3918.24,365.436827,0.09326555468781902
545.0,3300.78,354.010514,0.10725056320021327
578.0,2793.24,218.586853,0.07825566474774814
549.0,3960.34,358.019076,0.09040109586550649
579.0,4063.67,232.759506,0.057278151523130566
550.0,4155.37,390.93219,0.09407879202092714
540.0,3970.06,402.623711,0.10141501916847605
572.0,4694.11,295.974288,0.06305226933327085
542.0,4861.05,406.973618,0.08372133962826961
558.0,3617.0,352.23848,0.09738415261266242
565.0,3487.8,334.497083,0.0959048921956534
567.0,2739.66,298.198264,0.10884498952424754
562.0,3322.94,312.118699,0.09392847869657592
563.0,3129.57,318.873836,0.1018906226734024
547.0,4506.51,438.548687,0.0973144821602526
574.0,2925.17,318.082203,0.10873973239162169
546.0,3665.19,404.984587,0.11049484119513585
538.0,4302.26,456.107887,0.1060158816528987
566.0,3088.76,338.50739,0.10959329633898392
560.0,4645.41,412.154996,0.08872306125831735
606.0,2322.28,168.154966,0.07240942780371014
564.0,3826.13,382.698821,0.1000224302362962
571.0,3468.29,361.061474,0.10410359975665241
576.0,3900.28,341.646423,0.08759535802557765
600.0,3108.06,230.122042,0.07404041170376376
602.0,3012.73,209.064664,0.06939376047637856
568.0,3568.44,385.015077,0.10789450768403
608.0,2355.36,180.430274,0.07660411741729502
587.0,3272.45,317.679804,0.0970770535837064
583.0,4546.37,345.463529,0.07598667266412544
599.0,2944.05,248.984816,0.08457221039044853
603.0,2320.27,220.035072,0.09483166700427106
580.0,4193.22,375.466689,0.08954137607852675
575.0,4012.46,341.575503,0.08512869984996736
589.0,3839.55,343.015836,0.08933750986443723
593.0,3770.26,332.086287,0.08808047376043032
584.0,4223.17,354.957753,0.08405007447012552
586.0,4812.08,419.660748,0.08720984439161444
614.0,3105.66,247.160773,0.07958397667484529
627.0,2230.12,160.165008,0.0718190088425735
597.0,3062.06,309.560877,0.10109562745341372
616.0,3935.23,288.210726,0.07323859748985448
604.0,3272.21,294.99511,0.09015164369034995
590.0,4411.79,366.8982,0.08316311519813953
605.0,3673.11,322.950228,0.0879228305169189
598.0,4066.05,370.633087,0.0911531060857589
613.0,3383.85,287.878228,0.0850741693632992
631.0,2327.99,184.733752,0.07935332711910276
607.0,3982.14,344.701663,0.08656191469913163
610.0,3810.83,341.782168,0.08968706764668065
585.0,4551.57,432.574973,0.09503862908842443
612.0,4315.44,316.834339,0.07341877977680145
611.0,4183.01,342.786797,0.08194740079512121
596.0,4217.68,431.988372,0.10242322129701636
595.0,4234.14,404.722634,0.09558555787007515
623.0,3577.37,290.16217,0.08111047221841744
624.0,2847.12,270.117355,0.09487389186265419
621.0,3288.24,292.780403,0.08903863556188113
615.0,4265.6,371.949511,0.08719746600712677
630.0,3439.57,307.643637,0.08944247013434818
626.0,4177.1,326.518285,0.07816865409015823
620.0,4449.55,367.539791,0.08260156442786348
622.0,4471.91,341.508589,0.07636750046400755
632.0,4690.13,302.219456,0.06443733030854155
637.0,4630.37,339.222718,0.07326039128622551
639.0,3241.15,278.90622,0.0860516236520988
625.0,4201.55,384.518488,0.09151824636146183
646.0,3141.54,238.38756,0.07588238889207205
656.0,2369.73,167.625106,0.07073595135310773
642.0,3692.96,274.050164,0.0742088091937091
636.0,4283.83,284.659137,0.06644968100975061
643.0,2674.68,247.924464,0.09269313114092154
644.0,2855.89,244.234412,0.08551954452027213
640.0,3403.07,287.010332,0.08433865068893676
641.0,3765.59,274.438231,0.07288053957016032
633.0,4938.98,368.130665,0.07453576750665118
650.0,3733.48,274.138123,0.07342696974404578
634.0,5486.78,425.911872,0.07762510470622114
652.0,3315.3,225.493288,0.06801595270412934
648.0,3845.31,266.275589,0.06924684589799003
649.0,4306.72,324.674454,0.0753878715124271
654.0,3457.53,269.023496,0.07780800050903391
659.0,3619.04,264.369013,0.07304948632786595
664.0,3508.16,259.397325,0.073941132958588
645.0,4443.5,357.840152,0.08053114706875211
660.0,4278.85,289.377421,0.06762971849912944
651.0,4596.08,334.843766,0.072854207498564
665.0,3775.84,232.134362,0.061478866159583034
661.0,3530.41,251.214,0.07115717437917976
668.0,4128.49,226.782035,0.054930988085232134
667.0,3832.02,245.901547,0.06417021492580936
663.0,2993.56,245.032021,0.08185305155066208
666.0,4345.57,299.691984,0.06896494222852238
671.0,4107.52,292.33504,0.0711706918043004
669.0,4119.38,255.184729,0.06194736319543232
675.0,2842.2,214.601805,0.07550552564914503
674.0,3982.13,282.602006,0.0709675490252704
672.0,4001.83,256.829196,0.06417793759355096
681.0,2812.49,216.5591,0.07699906488556404
676.0,3827.68,286.673259,0.07489478195669438
683.0,3720.7,228.515735,0.06141740398312146
679.0,3797.48,237.604772,0.06256906474820144
684.0,3347.34,256.836537,0.0767285477423865
678.0,3808.89,309.182953,0.08117403049182308
685.0,4595.85,283.042223,0.061586479758912925
688.0,3107.2,232.794455,0.07492097547631309
691.0,3308.18,237.317506,0.07173657600251498
682.0,4486.92,337.888869,0.07530530274665026
680.0,4295.49,306.654561,0.07138989055963348
695.0,2628.93,200.429786,0.07624006192633506
686.0,3377.79,264.956843,0.07844088679284383
687.0,4278.28,310.699981,0.07262263830324336
693.0,3195.91,254.119293,0.07951390777587604
697.0,3615.64,260.272122,0.07198507650097909
692.0,4125.23,321.354141,0.07789969068391339
708.0,2158.51,167.636202,0.07766292581456652
703.0,3838.85,254.763445,0.06636452192713964
689.0,4113.75,351.20633,0.08537376602856274
699.0,3998.51,273.667584,0.06844239079056948
690.0,4805.39,350.551553,0.07294965715581878
702.0,4168.29,287.180838,0.06889655902060557
706.0,4180.11,256.35654,0.061327701902581515
710.0,3059.39,236.58559,0.07733096793805301
701.0,3004.23,298.834795,0.09947134373866182
705.0,3630.11,296.709228,0.0817356025024035
704.0,3244.23,256.657506,0.07911199452566557
698.0,4024.59,307.086966,0.07630267083106602
709.0,4360.13,306.012317,0.07018421858981269
714.0,3546.03,259.786047,0.073261096775831
713.0,3207.28,228.491102,0.0712413952009179
